1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-.0006236215898146,-.0013732135606309,.0005009188704814,-.0007627789552013,-.0041969660669565,-.0019415182371934,-.0024967157902817,-.0011568071786314,-.001701273334523,.0001877119454245,-.0020775839996834,-.0024030250497162,-.0022777741154035,-.0024009545644125,-.001617673629274,-.0021382980048656
3,-.0012472431796293,-.0027464271212617,.0010018377409627,-.0015255579104026,-.008393932133913,-.0038830364743868,-.0049934315805633,-.0023136143572628,-.003402546669046,.0003754238908489,-.0041551679993669,-.0048060500994325,-.0045555482308071,-.0048019091288249,-.0032353472585479,-.0042765960097313
4,-.0018708647694439,-.0041196406818926,.0015027566114441,-.0022883368656039,-.0125908982008696,-.0058245547115803,-.0074901473708451,-.0034704215358943,-.0051038200035691,.0005631358362734,-.0062327519990503,-.0072090751491487,-.0068333223462105,-.0072028636932373,-.0048530208878219,-.0064148940145969
5,-.0024944863592585,-.0054928542425235,.0020036754819254,-.0030511158208052,-.0167878642678261,-.0077660729487737,-.0099868631611267,-.0046272287145257,-.0068050933380921,.0007508477816979,-.0083103359987338,-.0096121001988649,-.009111096461614,-.0096038182576498,-.0064706945170959,-.0085531920194626
6,-.0031181079490731,-.0068660678031544,.0025045943524068,-.0038138947760065,-.0209848303347826,-.0097075911859671,-.0124835789514084,-.0057840358931571,-.0085063666726152,.0009385597271224,-.0103879199984173,-.0120151252485812,-.0113888705770175,-.0120047728220622,-.0080883681463698,-.0106914900243282
7,-.0037417295388877,-.0082392813637853,.0030055132228881,-.0045766737312078,-.0251817964017391,-.0116491094231606,-.0149802947416902,-.0069408430717885,-.0102076400071383,.0011262716725469,-.0124655039981007,-.0144181502982974,-.013666644692421,-.0144057273864746,-.0097060417756438,-.0128297880291939
8,-.0043653511287024,-.0096124949244161,.0035064320933695,-.0053394526864091,-.0293787624686956,-.013590627660354,-.0174770105319718,-.00809765025042,-.0119089133416613,.0013139836179713,-.0145430879977842,-.0168211753480136,-.0159444188078245,-.0168066819508871,-.0113237154049178,-.0149680860340595
9,-.004988972718517,-.010985708485047,.0040073509638508,-.0061022316416104,-.0335757285356522,-.0155321458975474,-.0199737263222535,-.0092544574290514,-.0136101866761843,.0015016955633958,-.0166206719974677,-.0192242003977299,-.018222192923228,-.0192076365152996,-.0129413890341917,-.0171063840389252
10,-.0056125943083316,-.0123589220456779,.0045082698343322,-.0068650105968118,-.0377726946026087,-.0174736641347408,-.0224704421125352,-.0104112646076828,-.0153114600107074,.0016894075088203,-.0186982559971511,-.0216272254474461,-.0204999670386314,-.0216085910797119,-.0145590626634657,-.0192446820437908
11,-.0062362158981462,-.0137321356063088,.0050091887048135,-.0076277895520131,-.0419696606695652,-.0194151823719342,-.0249671579028169,-.0115680717863142,-.0170127333452304,.0018771194542448,-.0207758399968346,-.0240302504971623,-.022777741154035,-.0240095456441244,-.0161767362927397,-.0213829800486565
