0.99716,0.99668,0.99615,0.99534,0.99413
0.002433,0.0029192,0.0031266,0.0040288,0.0050344
0.00040487,0.00040231,0.000725,0.00062708,0.00083653
0.029369,0.028537,0.022776,0.023276,0.018692
0.96343,0.9662,0.96886,0.97013,0.97605
0.0072053,0.0052586,0.0083673,0.0065917,0.0052567
